class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
p,0.01826194231825575,s,d,e,t,d,c,y,-0.2675196233454889,-0.2380869149771832,n,f,f,d,u
p,-0.22486211792433103,f,d,n,t,d,c,w,-0.4069859428029047,-0.40548640489956933,n,f,f,d,a
p,0.050551856569224285,f,d,n,t,d,c,w,-0.19630277936723395,-0.2769475108520229,e,f,f,d,u
p,-0.04631788618368132,s,d,n,t,d,c,w,-0.09837961889713344,-0.3496865749254406,e,f,f,d,u
p,-0.04251907274239099,f,d,e,t,d,c,y,-0.2971933083364284,-0.4184399368578492,n,f,f,d,u
p,0.2670842227227782,s,d,e,t,d,c,y,0.2131940735077317,-0.187269212679316,e,f,f,d,a
p,-0.061513139948843006,s,d,n,t,d,c,y,-0.3624754153164953,-0.29986529816282564,n,f,f,d,u
p,0.28417888320858503,f,d,n,t,d,c,y,-0.20520488486451588,-0.3377294685024131,n,f,f,d,u
p,-0.04631788618368132,f,d,e,t,d,c,y,-0.3238996248282739,-0.41445423471684,e,f,f,d,u
p,0.08284177082019283,s,d,n,t,d,c,y,-0.20817225336360978,-0.3058438513743395,n,f,f,d,u
p,0.0049660952737392355,f,d,e,t,d,c,w,-0.1221185668898851,-0.1484086168044763,e,f,f,d,u
p,-0.002631531608841607,f,d,n,t,d,c,w,-0.5138112087702872,-0.3656293834894774,e,f,f,d,a
p,-0.18877339023207199,s,d,e,t,d,c,w,-0.05090172291163013,-0.16933355304477468,e,f,f,d,a
p,-0.1735781364669103,s,d,n,t,d,c,w,-0.27938909734186473,-0.3755936388420003,n,f,f,d,a
p,-0.2115662708798145,s,d,e,t,d,c,w,-0.5019417347739114,-0.3696150856304867,e,f,f,d,u
p,0.31077057729761776,s,d,e,t,d,c,y,0.17165091452041645,-0.18527636160881145,n,f,f,d,a
p,0.2670842227227782,f,d,n,t,d,c,w,-0.07760803940347567,-0.23210836176566937,e,f,f,d,a
p,-0.2856431329849776,s,d,e,t,d,c,w,-0.5583217362566963,-0.5160896393125746,e,f,f,d,a
p,0.1759127001318081,f,d,e,t,d,c,y,0.20429196801044977,-0.22812265962466027,e,f,f,d,a
p,-0.5021754991385315,f,d,e,t,d,c,y,-0.6977880557141121,-0.48021832004349174,e,f,f,d,a
p,-0.32553067411852715,s,d,n,t,d,c,y,-0.1903680423690459,-0.4323898943513815,e,f,f,d,u
p,0.24239193535439035,s,d,e,t,d,c,y,0.1449445980285709,-0.24406546818869707,e,f,f,d,a
p,-0.1830751700701365,f,d,n,t,d,c,y,-0.23487856985545533,-0.41046853257583094,e,f,f,d,u
p,-0.18117576334949115,s,d,e,t,d,c,y,-0.11321646139260316,-0.38157219205351417,e,f,f,d,a
p,0.33926167810729596,f,d,n,t,d,c,w,0.0440540690593765,-0.2460583192592016,e,f,f,d,a
p,0.1227293119537422,f,d,n,t,d,c,y,-0.23784593835454923,-0.24406546818869707,n,f,f,d,a
p,0.06574711033438597,s,d,n,t,d,c,w,-0.20223751636542173,-0.2002227446375958,n,f,f,d,a
p,0.19490676733826012,s,d,n,t,d,c,y,-0.0034238269261268163,-0.2111834255253712,n,f,f,d,u
p,-0.17167872974626514,s,d,e,t,d,c,y,-0.19927014786632785,-0.36463295795422507,n,f,f,d,u
p,-0.03112263241851964,s,d,n,t,d,c,w,-0.46039857578659577,-0.46925763915571644,n,f,f,d,u
p,0.09803702458535452,f,d,n,t,d,c,y,-0.21707435886089171,-0.2749546597815182,e,f,f,d,u
p,0.061948296893095466,f,d,e,t,d,c,y,-0.02419540641978458,-0.15438717001599014,n,f,f,d,u
p,0.1987055807795506,s,d,n,t,d,c,y,-0.08057540790256983,-0.25402972354122,n,f,f,d,u
p,-0.05201610634561699,s,d,e,t,d,c,y,-0.09541225039803955,-0.3287616386851424,n,f,f,d,a
p,-0.11659593484755407,s,d,e,t,d,c,w,-0.13102067238716703,-0.3357366174319085,e,f,f,d,a
p,-0.04061966602174582,f,d,e,t,d,c,y,-0.033097511917066516,-0.3486901493901883,e,f,f,d,u
p,-0.2115662708798145,f,d,e,t,d,c,y,-0.3565406783183075,-0.2859153406692936,e,f,f,d,u
p,0.33926167810729596,f,d,e,t,d,c,w,-0.05386909141072402,-0.19822989356709125,e,f,f,d,a
p,-0.1640811028636843,f,d,e,t,d,c,y,-0.19333541086814007,-0.3128188301211056,e,f,f,d,u
p,-0.08810483403787604,f,d,n,t,d,c,y,0.127140387034007,-0.22513338301890326,n,f,f,d,a
p,0.14552219260148472,s,d,n,t,d,c,y,-0.4425943647920322,-0.434382745421886,e,f,f,d,a
p,0.32786523778342497,s,d,e,t,d,c,y,-0.2230090958590795,-0.2819296385282843,e,f,f,d,a
p,-0.3901105026204642,f,d,n,t,d,c,w,-0.46336594428568995,-0.434382745421886,e,f,f,d,a
p,0.09423821114406417,s,d,n,t,d,c,y,0.10340143904125537,-0.1962370424965867,e,f,f,d,a
p,0.13982397243954905,s,d,e,t,d,c,w,-0.15179225188082454,-0.2629975533584907,e,f,f,d,a
p,-0.07480898699335953,s,d,e,t,d,c,y,-0.40105120580471665,-0.3726043622362435,n,f,f,d,u
p,-0.06341254666948817,f,d,n,t,d,c,w,-0.329834361826462,-0.37758648991250504,n,f,f,d,u
p,0.1512204127634204,s,d,n,t,d,c,y,-0.1725638313744823,-0.3148116811916102,e,f,f,d,a
p,0.09233880442341884,s,d,e,t,d,c,y,-0.02419540641978458,-0.3028545747685827,n,f,f,d,u
p,0.20250439422084096,s,d,e,t,d,c,w,0.07669512254940983,-0.11552657414115046,e,f,f,d,a
p,-0.2305603380862667,f,d,n,t,d,c,y,-0.4574312072875019,-0.48719329879025786,e,f,f,d,u
p,-0.044418479463036155,f,d,n,t,d,c,w,-0.16069435737810647,-0.4084756815053262,e,f,f,d,a
p,0.0030666885530940668,s,d,n,t,d,c,w,-0.4158880483001866,-0.23210836176566937,n,f,f,d,a
p,-0.26285025233723525,f,d,n,t,d,c,w,-0.11321646139260316,-0.38057576651826186,e,f,f,d,u
p,-0.10330008780303755,s,d,e,t,d,c,y,-0.0004564584270329251,-0.29289031941605953,e,f,f,d,a
p,0.37535040579955514,f,d,e,t,d,c,y,-0.15772698887901257,-0.2500440214002107,e,f,f,d,u
p,-0.20966686415916935,f,d,n,t,d,c,y,-0.036064880416160405,-0.22612980855415554,e,f,f,d,u
p,0.13602515899825873,s,d,n,t,d,c,w,-0.07760803940347567,-0.2032120212433528,e,f,f,d,a
p,0.0049660952737392355,s,d,e,t,d,c,y,-0.1903680423690459,-0.32975806422039466,e,f,f,d,a
p,0.1626168530872916,f,d,e,t,d,c,w,-0.26158488634730087,-0.4981539796780331,e,f,f,d,u
p,0.022060755759546087,s,d,e,t,d,c,y,-0.02122803792069069,-0.4024971282938125,e,f,f,d,a
p,0.08284177082019283,f,d,n,t,d,c,y,-0.23784593835454923,-0.2988688726275734,e,f,f,d,u
p,0.044853636407288615,s,d,n,t,d,c,w,-0.17849856837267009,-0.2819296385282843,n,f,f,d,a
p,-0.2913413531469133,s,d,e,t,d,c,w,-0.1903680423690459,-0.3656293834894774,e,f,f,d,u
p,0.16451625980793674,s,d,e,t,d,c,w,-0.05980382840891207,-0.3088331279800963,e,f,f,d,u
p,-0.20776745743852418,s,d,e,t,d,c,y,-0.38027962631105916,-0.504132532889547,n,f,f,d,a
p,-0.05961373322819784,f,d,e,t,d,c,y,-0.43072489079565635,-0.44335057523915666,e,f,f,d,a
p,0.04105482296599828,f,d,n,t,d,c,y,0.1953898625131681,-0.187269212679316,n,f,f,d,u
p,-0.03872025930110048,f,d,n,t,d,c,w,-0.28829120283914644,-0.41046853257583094,e,f,f,d,a
p,-0.03492144585981014,f,d,n,t,d,c,y,-0.3060954138337103,-0.2301155106951648,e,f,f,d,u
p,0.031557789362772266,f,d,e,t,d,c,w,-0.20817225336360978,-0.31082597905060105,e,f,f,d,a
p,0.18351032701438894,s,d,e,t,d,c,y,-0.14882488338173064,-0.20620129784910965,n,f,f,d,u
p,-0.1146965281269089,s,d,e,t,d,c,w,-0.37137752081377723,-0.29289031941605953,n,f,f,d,a
p,0.031557789362772266,s,d,n,t,d,c,y,-0.4752354182820655,-0.39352929847654183,n,f,f,d,a
p,0.1512204127634204,s,d,e,t,d,c,y,-0.02122803792069069,-0.35466870260170213,n,f,f,d,u
p,-0.15078525581916777,f,d,n,t,d,c,w,-0.5761259472512602,-0.4005042772233078,e,f,f,d,a
p,-0.10709890124432805,s,d,e,t,d,c,y,-0.3328017303255558,-0.5081182350305561,e,f,f,d,u
p,0.2101020211034218,f,d,n,t,d,c,y,-0.2764217288427706,-0.320790234403124,e,f,f,d,u
p,0.09803702458535452,f,d,e,t,d,c,w,-0.2971933083364284,-0.33972231957291765,e,f,f,d,a
p,-0.29703957330884895,s,d,e,t,d,c,y,-0.12805330388807287,-0.29289031941605953,n,f,f,d,a
p,0.42853379397762087,s,d,e,t,d,c,w,0.011413015569342903,-0.18627278714406373,e,f,f,d,a
p,0.031557789362772266,f,d,n,t,d,c,y,-0.09837961889713344,-0.34570087278443146,e,f,f,d,a
p,0.07144533049632165,f,d,e,t,d,c,y,-0.2645522548463948,-0.33972231957291765,n,f,f,d,a
p,0.2898771033705206,f,d,n,t,d,c,y,-0.26158488634730087,-0.26797968103475206,e,f,f,d,u
p,0.33736227138665076,f,d,e,t,d,c,w,-0.28829120283914644,-0.3955221495470464,n,f,f,d,u
p,-0.061513139948843006,s,d,e,t,d,c,w,-0.31203015083189806,-0.48021832004349174,e,f,f,d,u
p,0.08094236409954765,f,d,e,t,d,c,y,-0.24378067535273726,-0.47623261790248256,n,f,f,d,a
p,-0.1051994945236829,f,d,n,t,d,c,w,0.03218459506300067,-0.2759510853167705,n,f,f,d,a
p,0.07524414393761199,f,d,n,t,d,c,y,-0.22004172735998562,-0.25602257461172456,e,f,f,d,a
p,0.19490676733826012,s,d,e,t,d,c,y,-0.1547596203799187,-0.29289031941605953,e,f,f,d,a
p,0.10753405818858051,s,d,e,t,d,c,w,0.04702143755847039,-0.3377294685024131,n,f,f,d,u
p,0.21769964798600264,f,d,n,t,d,c,y,-0.0182606694215968,-0.24705474479445388,e,f,f,d,a
p,0.34685930498987694,s,d,n,t,d,c,w,-0.05980382840891207,-0.3357366174319085,e,f,f,d,u
p,0.3088711705769726,s,d,e,t,d,c,w,0.10340143904125537,-0.13445865931094408,e,f,f,d,u
p,0.3981432864472975,s,d,n,t,d,c,w,0.2636393379923289,-0.1763085317915406,n,f,f,d,a
p,0.13792456571890388,s,d,e,t,d,c,y,-0.15772698887901257,-0.31979380886787173,e,f,f,d,u
p,0.4494272679047181,f,d,n,t,d,c,w,-0.02419540641978458,-0.15040146787498088,e,f,f,d,a
p,0.18351032701438894,f,d,n,t,d,c,w,0.002510910072060966,-0.30086172369807795,e,f,f,d,u
p,0.09993643130599968,f,d,n,t,d,c,y,-0.07464067090438178,-0.22214410641314644,n,f,f,d,a
p,0.12652812539503272,f,d,e,t,d,c,y,-0.24378067535273726,-0.33872589403766534,n,f,f,d,a
p,0.03915541624535311,s,d,e,t,d,c,y,-0.02122803792069069,-0.29089746834555497,n,f,f,d,u
p,-0.10140068108239239,f,d,e,t,d,c,y,-0.08354277640166372,-0.2669832554994998,n,f,f,d,u
p,0.32786523778342497,f,d,n,t,d,c,y,-0.08947751339985151,-0.1683371275095222,n,f,f,d,u
p,0.2784806630466492,s,d,e,t,d,c,y,-0.09244488189894566,-0.37360078777149575,e,f,f,d,u
p,-0.01972619209464846,s,d,e,t,d,c,y,-0.46930068128387775,-0.32278308547362855,n,f,f,d,u
p,0.2556877823989069,f,d,n,t,d,c,y,-0.009358563924314861,-0.1882656382145683,e,f,f,d,a
p,0.2613860025608424,s,d,e,t,d,c,w,-0.08354277640166372,-0.3985114261528032,e,f,f,d,u
p,-0.25905143889594473,f,d,n,t,d,c,y,-0.46336594428568995,-0.39452572401179414,n,f,f,d,a
p,0.010664315435674908,f,d,e,t,d,c,w,-0.40401857430381083,-0.35267585153119757,e,f,f,d,a
p,-0.39390931606175456,s,d,n,t,d,c,w,-0.774939636690555,-0.48520044771975324,n,f,f,d,u
p,-0.12799237517142542,s,d,n,t,d,c,w,-0.4514964702893141,-0.41445423471684,e,f,f,d,a
p,0.17401329341116292,f,d,e,t,d,c,w,0.002510910072060966,-0.1723228296505315,n,f,f,d,a
p,0.04865244984857912,s,d,e,t,d,c,w,-0.3862143633092469,-0.37360078777149575,n,f,f,d,a
p,0.4152379469331044,f,d,e,t,d,c,w,0.07966249104850372,-0.10655874432387978,n,f,f,d,u
p,-0.3122348270740106,f,d,e,t,d,c,y,-0.27938909734186473,-0.330754489755647,n,f,f,d,a
p,0.20820261438277662,s,d,e,t,d,c,w,-0.06573856540709985,-0.36463295795422507,n,f,f,d,a
p,0.18730914045567928,s,d,e,t,d,c,w,-0.26158488634730087,-0.2869117662045459,e,f,f,d,u
p,-0.17167872974626514,f,d,n,t,d,c,y,-0.07760803940347567,-0.41744351132259694,e,f,f,d,u
p,-0.09950127436174722,f,d,n,t,d,c,w,-0.48413752377934743,-0.3696150856304867,e,f,f,d,a
p,-0.524968379786274,s,d,e,t,d,c,y,-0.516778577269381,-0.42043278792835387,n,f,f,d,a
p,-0.23245974480691187,f,d,n,t,d,c,y,-0.510843840271193,-0.4782254689729872,n,f,f,d,u
p,0.14362278588083957,s,d,n,t,d,c,w,-0.1369554093853548,-0.3217866599383763,e,f,f,d,u
p,0.06954592377567631,f,d,n,t,d,c,y,-0.09837961889713344,-0.4234220645341107,e,f,f,d,a
p,0.21769964798600264,s,d,e,t,d,c,w,-0.0865101449007576,-0.18627278714406373,n,f,f,d,u
p,0.23289490175116434,s,d,e,t,d,c,y,0.07372775405031594,-0.13545508484619653,n,f,f,d,a
p,-0.10899830796497323,s,d,n,t,d,c,y,-0.08947751339985151,-0.25402972354122,e,f,f,d,u
p,-0.23245974480691187,f,d,e,t,d,c,w,-0.4158880483001866,-0.5838465757097308,e,f,f,d,u
p,0.27468184960535885,f,d,n,t,d,c,w,0.45058355343524803,-0.0706874250547971,e,f,f,d,a
p,-0.12609296845078008,s,d,n,t,d,c,y,-0.19630277936723395,-0.27894036192252747,n,f,f,d,u
p,0.43613142086020157,f,d,e,t,d,c,w,-0.08057540790256983,-0.15040146787498088,e,f,f,d,u
p,-0.3008383867501393,s,d,n,t,d,c,w,-0.5286480512657569,-0.4931718520017716,n,f,f,d,u
p,0.13792456571890388,f,d,n,t,d,c,y,-0.5019417347739114,-0.4931718520017716,e,f,f,d,a
p,0.05435067001051463,f,d,e,t,d,c,y,-0.24674804385183116,-0.25303329800596774,e,f,f,d,a
p,0.20440380094148614,f,d,n,t,d,c,y,0.04702143755847039,-0.2380869149771832,e,f,f,d,u
p,0.33356345794536046,s,d,n,t,d,c,w,0.18648775701588616,-0.13545508484619653,n,f,f,d,a
p,0.17211388669051758,s,d,n,t,d,c,y,-0.1903680423690459,-0.20919057445486647,n,f,f,d,u
p,-0.1488858490985226,f,d,e,t,d,c,w,-0.5672238417539782,-0.4074792559700739,e,f,f,d,u
p,0.010664315435674908,f,d,e,t,d,c,w,-0.3654427838155894,-0.3765900643772528,e,f,f,d,u
p,0.3012735436943919,f,d,n,t,d,c,w,-0.3595080468174014,-0.23210836176566937,e,f,f,d,u
p,0.09423821114406417,f,d,e,t,d,c,y,-0.3357690988246497,-0.3706115111657389,e,f,f,d,u
p,0.044853636407288615,s,d,n,t,d,c,y,-0.2230090958590795,-0.35267585153119757,n,f,f,d,a
p,0.28038006976729474,s,d,n,t,d,c,y,0.2666067064914231,0.001055213483368469,n,f,f,d,u
p,-0.1526846625398131,f,d,e,t,d,c,y,-0.2734543603436767,-0.33972231957291765,e,f,f,d,u
p,0.23099549503051917,s,d,e,t,d,c,w,-0.17849856837267009,-0.330754489755647,e,f,f,d,u
p,0.0885399909821285,f,d,e,t,d,c,w,-0.25565014934911306,-0.3795793409830096,e,f,f,d,a
p,0.24619074879568068,s,d,e,t,d,c,w,-0.21707435886089171,-0.42541491560461536,e,f,f,d,u
p,0.08474117754083799,f,d,e,t,d,c,w,-0.0034238269261268163,-0.15438717001599014,e,f,f,d,a
p,0.06954592377567631,f,d,n,t,d,c,y,-0.3357690988246497,-0.3566615536722067,e,f,f,d,a
p,0.24619074879568068,f,d,n,t,d,c,w,0.2844109174859867,-0.1264872550289257,e,f,f,d,a
p,-0.13559000205400626,s,d,e,t,d,c,y,-0.510843840271193,-0.36762223455998194,n,f,f,d,a
p,-0.14698644237787745,s,d,n,t,d,c,y,-0.09244488189894566,-0.3656293834894774,e,f,f,d,a
p,-0.2609508456165899,s,d,e,t,d,c,y,-0.32093225632918,-0.4154506602520923,e,f,f,d,u
p,0.11513168507116137,f,d,e,t,d,c,w,-0.1666290943762945,-0.1922513403555774,e,f,f,d,u
p,0.13792456571890388,f,d,n,t,d,c,y,-0.34170383582283775,-0.36861866009523436,e,f,f,d,u
p,0.03725600952470777,f,d,e,t,d,c,w,-0.3684101523146833,-0.36662580902472963,n,f,f,d,a
p,-0.4167021967094971,f,d,e,t,d,c,y,-0.25861751784820697,-0.3287616386851424,e,f,f,d,a
p,0.1569186329253559,s,d,n,t,d,c,y,-0.11321646139260316,-0.21217985106062348,e,f,f,d,a
p,-0.008329751770777112,s,d,e,t,d,c,y,-0.1369554093853548,-0.3128188301211056,n,f,f,d,u
p,0.0049660952737392355,f,d,n,t,d,c,y,-0.48413752377934743,-0.42940061774562455,n,f,f,d,a
p,-0.2856431329849776,s,d,n,t,d,c,w,-0.2764217288427706,-0.4154506602520923,n,f,f,d,u
p,-0.23625855824820222,s,d,e,t,d,c,y,-0.25861751784820697,-0.3118224045858533,e,f,f,d,a
p,0.14362278588083957,f,d,n,t,d,c,y,0.011413015569342903,-0.24406546818869707,e,f,f,d,u
p,-0.04821729290432649,s,d,e,t,d,c,y,-0.2259764643581734,-0.36164368134846825,e,f,f,d,u
p,0.16831507324922726,s,d,e,t,d,c,w,0.13010775553310092,-0.21815840427213715,n,f,f,d,u
p,0.2898771033705206,s,d,n,t,d,c,y,-0.19630277936723395,-0.2829260640635366,n,f,f,d,u
p,-0.22486211792433103,s,d,n,t,d,c,y,-0.7215270037068637,-0.49117900093126704,n,f,f,d,u
p,-0.1925722036733625,f,d,n,t,d,c,y,-0.6295385802349512,-0.6067643630205337,n,f,f,d,a
p,0.3639539654756838,f,d,e,t,d,c,y,-0.10728172439441537,-0.21317627659587576,e,f,f,d,u
p,-0.03112263241851964,s,d,e,t,d,c,w,-0.14585751488263676,-0.30783670244484407,n,f,f,d,a
p,0.033457196083417434,f,d,n,t,d,c,y,-0.40401857430381083,-0.4005042772233078,e,f,f,d,u
p,0.06764651705503114,s,d,e,t,d,c,y,-0.18740067386995202,-0.30086172369807795,e,f,f,d,a
p,0.45132667462536324,s,d,n,t,d,c,w,0.15681407202494674,-0.08364095701307687,n,f,f,d,a
p,0.023960162480191425,f,d,e,t,d,c,y,-0.2259764643581734,-0.3955221495470464,e,f,f,d,a
p,0.07904295737890249,f,d,e,t,d,c,w,0.03218459506300067,-0.2570190001469768,n,f,f,d,a
p,-0.3236312673978818,f,d,n,t,d,c,w,-0.3565406783183075,-0.42043278792835387,e,f,f,d,a
p,-0.002631531608841607,s,d,e,t,d,c,y,0.127140387034007,-0.36264010688372056,n,f,f,d,u
p,0.023960162480191425,s,d,e,t,d,c,y,-0.13102067238716703,-0.28392248959878885,e,f,f,d,u
p,0.08284177082019283,s,d,e,t,d,c,w,-0.28532383434005254,-0.33274734082615154,n,f,f,d,a
p,0.18730914045567928,s,d,n,t,d,c,y,-0.2259764643581734,-0.2899010428103027,e,f,f,d,a
p,0.20060498750019579,s,d,n,t,d,c,w,-0.4158880483001866,-0.29089746834555497,n,f,f,d,a
p,0.15311981948406558,s,d,e,t,d,c,w,-0.26158488634730087,-0.2869117662045459,n,f,f,d,u
p,-0.014027971932712786,f,d,n,t,d,c,y,-0.05683645990981817,-0.2918938938808073,e,f,f,d,u
p,0.32026761090084394,s,d,e,t,d,c,w,-0.09837961889713344,-0.3656293834894774,n,f,f,d,u
p,-0.16977932302561996,f,d,e,t,d,c,w,-0.24081330685364338,-0.3825686175887664,e,f,f,d,a
p,0.17211388669051758,s,d,e,t,d,c,y,-0.08057540790256983,-0.2350976383714264,e,f,f,d,a
p,0.3696521856376193,s,d,n,t,d,c,y,-0.1666290943762945,-0.1523943189454856,n,f,f,d,u
p,-0.4660867714462725,f,d,e,t,d,c,y,-0.5286480512657569,-0.42740776667511987,e,f,f,d,a
p,0.11703109179180653,s,d,e,t,d,c,y,0.15087933502675868,-0.2759510853167705,e,f,f,d,a
p,0.08474117754083799,s,d,n,t,d,c,y,-0.26158488634730087,-0.3985114261528032,e,f,f,d,u
p,0.13602515899825873,s,d,n,t,d,c,w,-0.14289014638354286,-0.3367330429671608,n,f,f,d,a
p,-0.10140068108239239,f,d,e,t,d,c,w,-0.0390322489152543,-0.33274734082615154,e,f,f,d,a
p,-0.1868739835114268,f,d,n,t,d,c,w,-0.2764217288427706,-0.3048474258390872,e,f,f,d,a
p,-0.3179330472359463,s,d,n,t,d,c,y,-0.5612891047557902,-0.4792218945082395,e,f,f,d,a
p,-0.07480898699335953,s,d,n,t,d,c,w,-0.28532383434005254,-0.4632790859442027,n,f,f,d,u
p,-0.023525005535938795,f,d,n,t,d,c,w,-0.09244488189894566,-0.1992263191023435,n,f,f,d,a
p,0.28038006976729474,f,d,n,t,d,c,w,-0.0004564584270329251,-0.23609406390667867,e,f,f,d,u
p,0.13602515899825873,s,d,n,t,d,c,y,0.15087933502675868,-0.1922513403555774,n,f,f,d,a
p,0.14932100604277507,f,d,e,t,d,c,w,0.03515196356209456,-0.22812265962466027,n,f,f,d,u
p,0.1759127001318081,f,d,e,t,d,c,w,0.13604249253128897,-0.10855159539438433,n,f,f,d,a
p,0.08474117754083799,f,d,n,t,d,c,w,-0.02419540641978458,-0.3098295535153488,e,f,f,d,a
p,-0.021625598815293627,f,d,e,t,d,c,w,-0.17553119987357618,-0.4672647880852119,n,f,f,d,a
p,-0.3103354203533655,f,d,e,t,d,c,y,-0.43369225929475025,-0.4722469157614733,n,f,f,d,a
p,0.38294803268213584,f,d,e,t,d,c,w,-0.006391195425220971,-0.17730495732679308,n,f,f,d,a
p,-0.3768146555759477,f,d,e,t,d,c,w,-0.6918533187159243,-0.5918179799917492,n,f,f,d,u
p,0.14932100604277507,f,d,n,t,d,c,y,-0.12805330388807287,-0.2071977233843619,e,f,f,d,u
p,0.17021447996987243,s,d,n,t,d,c,y,-0.05683645990981817,-0.3636365324189728,n,f,f,d,a
p,0.10183583802664485,f,d,n,t,d,c,w,-0.3090627823328042,-0.26797968103475206,e,f,f,d,a
p,-0.008329751770777112,s,d,n,t,d,c,y,-0.31796488783008614,-0.4114649581110832,n,f,f,d,a
p,0.012563722156320078,s,d,n,t,d,c,w,-0.17553119987357618,-0.3357366174319085,e,f,f,d,a
p,0.17021447996987243,s,d,e,t,d,c,y,-0.3654427838155894,-0.28491891513404133,n,f,f,d,a
p,0.09613761786470934,s,d,n,t,d,c,y,0.08559722804669176,-0.16335499983326082,n,f,f,d,u
p,-0.044418479463036155,s,d,e,t,d,c,y,-0.3238996248282739,-0.25602257461172456,n,f,f,d,u
p,-0.01972619209464846,s,d,n,t,d,c,y,0.02328248956571873,-0.2659868299642475,n,f,f,d,a
p,0.10753405818858051,s,d,e,t,d,c,w,0.049988806057564276,-0.3118224045858533,n,f,f,d,u
p,-0.12229415500948974,s,d,e,t,d,c,w,-0.16069435737810647,-0.5499681075111527,e,f,f,d,a
p,0.22719668158922865,f,d,e,t,d,c,w,0.03218459506300067,-0.17531210625628832,e,f,f,d,u
p,0.1968061740589053,f,d,e,t,d,c,w,-0.0716733024052879,-0.23310478730092166,n,f,f,d,u
p,-0.04061966602174582,s,d,e,t,d,c,y,-0.16069435737810647,-0.26897610657000454,e,f,f,d,a
p,-0.28184431954368727,s,d,e,t,d,c,p,-0.12805330388807287,-0.6117464906967952,n,f,f,d,a
p,-0.4242998235920779,s,d,n,t,d,c,b,-0.23784593835454923,-0.6884712569112221,n,f,f,d,u
p,0.0600488901724503,s,d,n,t,d,c,p,-0.015293300922502645,-0.560928788398928,e,f,f,d,u
p,-0.21346567760045967,s,d,n,t,d,c,p,-0.125085935388979,-0.6705355972766808,e,f,f,d,a
p,-0.18877339023207199,s,d,e,t,d,c,b,-0.12805330388807287,-0.6466213844306256,e,f,f,d,a
p,-0.14318762893658693,s,d,e,t,d,c,p,-0.05386909141072402,-0.6167286183730567,n,f,f,d,a
p,-0.24765499857207354,s,d,n,t,d,c,b,-0.1191511983907912,-0.6416392567543641,n,f,f,d,a
p,-0.5021754991385315,s,d,e,t,d,c,b,-0.3328017303255558,-0.7044140654752589,n,f,f,d,a
p,-0.40340634966498057,s,d,e,t,d,c,p,-0.8550585861660918,-0.7353032570680802,e,f,f,d,u
p,-0.13179118861271574,s,d,e,t,d,c,w,0.16274880902313452,-0.5101110861010607,n,f,f,d,a
p,-0.47178499160820814,s,d,n,t,d,c,w,-0.2971933083364284,-0.7223497251098002,n,f,f,d,a
p,-0.11279712140626373,s,d,n,t,d,c,p,-0.29422593983733447,-0.6416392567543641,e,f,f,d,u
p,-0.03112263241851964,s,d,n,t,d,c,b,0.21912881050591976,-0.5419967032291343,e,f,f,d,u
p,-0.16218169614303912,s,d,n,t,d,c,b,-0.4099533113019986,-0.6286857247960842,e,f,f,d,u
p,-0.18117576334949115,s,d,e,t,d,c,b,-0.09837961889713344,-0.5200753414535837,e,f,f,d,a
p,-0.26285025233723525,s,d,n,t,d,c,b,-0.18740067386995202,-0.7183640229687911,n,f,f,d,a
p,-0.1830751700701365,s,d,n,t,d,c,w,-0.18146593687176424,-0.6027786608795245,n,f,f,d,u
p,-0.342625334604334,s,d,e,t,d,c,p,-0.28235646584095864,-0.6476178099658779,e,f,f,d,a
p,-0.08810483403787604,s,d,n,t,d,c,w,-0.20817225336360978,-0.6366571290781027,e,f,f,d,u
p,0.0030666885530940668,s,d,n,t,d,c,p,-0.05386909141072402,-0.49217542646651935,e,f,f,d,a
p,-0.41100397654756143,s,d,n,t,d,c,b,-0.3357690988246497,-0.7562281933083785,e,f,f,d,u
p,-0.1735781364669103,s,d,n,t,d,c,b,-0.19630277936723395,-0.6476178099658779,e,f,f,d,u
p,-0.4205010101507876,s,d,e,t,d,c,b,-0.5197459457684749,-0.694449810122736,e,f,f,d,a
p,-0.3958087227823997,s,d,n,t,d,c,b,-0.28532383434005254,-0.6217107460493181,n,f,f,d,a
p,-0.19067279695271716,s,d,e,t,d,c,b,-0.3090627823328042,-0.6795034270939514,e,f,f,d,u
p,0.02016134903890092,s,d,e,t,d,c,w,-0.02419540641978458,-0.46427551147945495,n,f,f,d,u
p,-0.4622879580049821,s,d,n,t,d,c,w,-0.5553543677576024,-0.67452129941769,n,f,f,d,a
p,-0.2894419464262681,s,d,e,t,d,c,w,0.16868354602132254,-0.5718894692867031,n,f,f,d,a
p,-0.17927635662884597,s,d,n,t,d,c,w,-0.3357690988246497,-0.6137393417672997,e,f,f,d,u
p,-0.28184431954368727,s,d,e,t,d,c,p,-0.23191120135636142,-0.7442710868853509,e,f,f,d,a
p,-0.2913413531469133,s,d,n,t,d,c,b,-0.5583217362566963,-0.7861209593659474,n,f,f,d,a
p,-0.3540217749282052,s,d,n,t,d,c,p,-0.4455617332911261,-0.7572246188436308,e,f,f,d,u
p,-0.11279712140626373,s,d,n,t,d,c,p,0.2161614420068256,-0.521071766988836,e,f,f,d,u
